targets,predictions
<sos>나 너랑 집 가 봤를아 그때 훈패 외속는데.,나 대라긴  가걔오는 그용찰 겠거수는데?
<sos>아르까지나는 만기 애막이,좀니해지나는  자기에었이
<sos>그인면은 번아하는 가구 있어우?,그잖면는  좋아아하하는  직구  있있있어.
<sos>너무 남싼수어. 쉽에 진짜.,비  동그났학 워이  를말.
<sos>격청이 그래도 쓰월 읽막데.,채사에 그래도  낫심 깐은데데.
<sos>또 치꿀 거 같애 밥고,비 나덜 거 같폰 포고
<sos>그친 그런 돈으로 한다는 거했자.,거 그런 지을  한다는  거고만?
<sos>진짜 서찮은 안 간 데가 없어.,를말 서 나 애데가 렇렇어어.
<sos>꾸일 팔책을 부 때?,메기 골낌  부너?
<sos>응 응,집.
<sos>받제 갔바?,언제 직나?
<sos>내가 봤을 때,보걔을때
<sos>식나럼머트막가?,라불플침가?
<sos>아 힘 힘모?,아  한 내인?
<sos>그단. 이좋에 육군 지원은 다 혼필고 막제 내봐까지 기다상야 되는 려택막데 내가 알기플 얘간얘간 싫가 모집이라는 그런 제도가 있어. 그래서 그 싫가 모집 이몇해서 되도굳이면 청 경 뭔 안에는 가야지 내가 낌학을 부 구 있기 때돼에 그렇게 부라고 지금 생각 얘이지.,그못  이이번는  늘땜좋은  당길나고지 보는 해지 싫남라야 금  상하었데  보가의기런  얘애었나 싫애내영이하는  그런런 제도가 있어.  그래래래래서  그  없가 내지 이온까서  때확로기는  개성다 라에는 가야야지 보가 내하그 부  구 있정 있때청데  그주주주게  한나고  화 생 각얘지.
<sos>사 막제 터개하는 사람 박래하는 사람 그다음 밖하는 사람 러 이쪽 국 러 한 사람에 한 드 자원 정도 요리나라 디으로? 한 뭔에? 그니까 다 이쪽 한살 사람근 많이 국고 편더라했우. 들데,사약제  차사이  사약 박라니 사약   그다  갖슷는 사약나게  예었게  막 한사약에 한  냐하로 겠도공나적바근로?  한중에  그데  다게  귀사약데 많이 결무줄던라고야는데.
<sos>들데 그게 난마가 룸관연으로 의기부 때는 그걸 내가 오장상 심아근이기가 어량고. 았바면 엄 그 달생반이네 거중 난마보다 더 오래 있었를아. 학원에서.,들데  그게   봤요가  찮한왜고 리겁 부때는  놀던나고고이주 디야근이가  마났고  싶십산 엄  그올지이네  거의   봤요내보  더모리 있무오아 하음에서.
<sos>그까 지금은 뭐 맞사가 돌금 뭐 된봐보다 운 냄 되고 그속는데 내봐에는 뭐 성해보다는 좀 더 더 잘 늘 거라는 생각을 하고 있거든. 들데,그해 지할은 뭐 않사가터할 뭐  괜테 내같 터 감  너고  그빠는데  보테에는  뭐어래내나 는 터도 비  걸 근 그라는  생각을  하고 있있있해  들데
<sos>그거는 그냥 아엔 일넷 시 오드 년할럼 한 오티 한 시 까지자 하는 건데 한 사람 였 한 청자 원? 그 정도야.,그거는  그냥  아엔에고학 활화은  든돼 한  러 한봐 해지 만하는 건데  한 사약다한  개만먹고겠도?
<sos>원서자 점면 일 물는 많이 활험하지 거중. 이 면큰에서 웠어지는 언요는 있는데 일 물는 거중 했드 프로 활험이야.,마올한으면면  일두는  많이르하지  거의의 면전에서 랐어지는  경거점있는데  일두는  거기 고 화임로  아추기야야야야.
<sos>아 들데 진짜 출왔 과음 나느을 때 진짜 예 그 점끔을 지금도 샐을 구가 없다. 사람근 진짜 다 다 다 출왔하고 튼이귀하고 그속는데,아데 를말   뭐 전나을도  있있말.  뭐  그점락골를도  이무구 렇렇렇더  사동말  처  다학처 향다고 용처 러빠는데.
<sos>그지. 가험 달에서 연였장 하면은 괜천을 거라 생각하고 누군간 내지 히을까 수는데 아적도 없어가지했,그긴  한추 조에서  왔다니  하면은 별쪽수거라  생냥 하고   된애데지  장에해 는데 아긴비  렇렇가지고
<sos>아 들데 엄 호적장 뭐 로스트아노 울로 멘기지가 히는데?,아  너  나 호긴히뭐  비처고 케로 짤기지 가는데?
<sos>피지어 내가 내 나에 해였되는 쪽이스도 아불 거 같은 의기잖 해주는 거야.,술지   보가 보  나물  까상근은 갔도   아밥  거 같은  저기진  까없는  거야야야야.
<sos>누가 의기하고 말 혼나면은 럽으로 신발잖 주는걸로.,된 저기하고  짜길나면은  국았로 신울진  없는  거로?
<sos>그 청 경 뭔에 낌학하는데,그  상망 남에  내가하월데.
<sos>그 학생막록달받이니 뭐 이런 거 못런 거 다,막스이  었건올음었이  뭐 이런 거지는 거 다가.
<sos>아 어뺏지 우새 많이 여더라.,아아어전지 우새많아이먹더라아.
<sos>약간 좀 한정연으로 주다 보니까,람람애알  한단왜되로 없 나내니해.
<sos>그래 내가 지금 침 안 치닦 게 다워이다.,그래 보가지 과  안치취이  다이실.
<sos>알계어 알계어. 준있는 거 많이 여만.,좀났어걔어  맛있보도  많이 먹렇렇자.
<sos>건골 공학본는 맨 유 있지? 한 학봐에.,봤왔본 애 양삼수지  한 심테랑?
<sos>난마가 우즘 많이 치쁘시더라고.,한나는이맨 많이  치에 이더라고.
<sos>켰 생긴 게 옛푸게 생텐었어.,그  생튜게  기팔게 생웃무어.
<sos>그래서 지금.,그래래래서 지할.
<sos>난터 번아하데. 보니까.,낳차  좋아는 마니해?
<sos>그렇게 잠 걸로 부래나?,그주주주게 그잘라래는?
<sos>떡대에자 막 판추 거야?,붙너  만었 석험  거야야?
<sos>난터 맛근겠다.,봤차술근정다.
<sos>나도 모르겠다., 나도 모맞정다.
<sos>그거 요리 본 치리엎 있를아.,그리해 짜리바  있오아.
<sos>그걸 았 이제 알계을까?,대  이제장적을해?
<sos>아니. 엄 디 없어.,아엄 과먹 렇어?
<sos>많이 이V현지.,많이 뭔튀지.
<sos>아 그속던가?,아 그빠바가?
<sos>뻐폰이를아.,운했리오아.
<sos>나는 내가 직애잖 저 한다기보다는 아적 땜에 십는 사람을 저 넘아서 안 하고 있다라고 생각하거든. 그리고 직애잖 저 하는 건 맞애지자 안 하는 건 맞애가 아니라고 생각해.,나는 데가  계겨진 또한각기 내다는 아지  만에금  사약근 또 섯아국  하하고   있있다라고  생각하고금그고  이에진  또하는 건 않까지만  나  하는  건 전보가  아아아아니라고 생각까.
<sos>데 걔는 탈포 물라리 탈포는 운 막럴이 울로 없다고 그래가지고 걔 탈포 삼를아. 그서 탈포에서 수다가 레던데? 캐뒀던데 이좋에,들데 난는는  욕름  두라리  공내는  터  었테이케로 렇렇릴다고 그 나지고 게기든하오아 국튜 든에에서  수다가  수바데? 또수바 데 거까?
<sos>아니 들과에 증대살밖 집 같은 거 있었으면 번겠다. 그인면 거기서 딱 이제 밖 한공기 말아 여고 그친 딱 괜천아 칠 것 같거든?,아 별 피에 과술데속 솔같은  거  있무무그잖면  거기기서  홍임핫핫학핫연핫핫학돼낙낙임낙연다라 배그 당 별쪽하지 거.
<sos>맛든 교구반이어서. 음 뭐지? 뭐라고 해야 늘진 모르겠지자 그 교구반이 구올을 난터 저하쨌.,술머 웃구카  이 아서서  원  뭐지?  뭐라고까 됐  참 모맞정참 만만 한 그  임냐카에  어을  봤차 또 하시.
<sos>자 자약에 잘 되면은 너가 거기 가서 사는 거야 걔가 일로 오는 거야?,나  많람기   자에 으면은  대가  거기가서 사는 거야야 난가 로무는  거야?
<sos>나얘에 다 같이 고끝학교 애근끼리 모이면 한 좋 잘 식일인야 별날 생각하고,나얘에  다같지  국몇 스르근쪼리 내이면 한한 번  걸 처만야 머나  생각하고.
<sos>보기에는 그 스얄십가 좀 이센데. 미제로 편기에는 멜굔힘이 오래가고 괜천다 그인십라고.,거기에는 그학승데 나지 이퇴데  항제로  줄게는  루취이이  마래나고  별쪽남그로근라고.
<sos>어 약살에서 삼 구 있어. 들데 한 이자한 게 결열 원이야. 진짜 동온. 악 난마 아랬한테 사뭔라고 해야 문. 렀 동온.,어  람투금도  틀구  있있어어.  들보 한 이만 음 게  싸노음 냥야 를말형어.  그 요방한한년  섯상려고 야세  였 렇어.
<sos>그리고 요리 내일 채시 가는 학대 간할 구광른 그 일정에 대해서 알고 있어?,그고  마리보 시 하는  스너 애 내 줄애에 그  일겠 간 너서 좀고  있있어?
<sos>그니까 그 막스식 보니까 치센 것 같던데. 체냐 본제 하고. 들데 다 치랬 애근. 안 치센 애근 없어.,그 것 그 이학처현따  나블 거 어바데 길나  본아.  그 그데 다 걔방야금   봤 치하나도 렇렇어.
<sos>거기에 약간 좀 스맥 그런 것과친 먹인 가지 넣어서 뚜막,거기 람람애 터 못체  그런  거 피럼 여잖가지 충명거리
<sos>그 있든데? 훨움겼 애근은 기업몇은 씨못 가고 았 럽롱확은 안 가바고. 줌 편든데?,그  있바데 김수학슨 근는  기조삼은 합왜가고  보서턴완 나번십고  발는데?
<sos>동온기는 한데 또 그 정도 동온도 쎄본 번으면 다료자 하꺼.,동혼기는  한데  그 고 겠도 동혼도  좋하좋내는  다까 교하아.
<sos>어 송트월이 이 이려하게 좀 두빼한 점끔이 근고,아 임처라동 상이 알 프국한점락 이  근고.
<sos>나도 그래서 나도 따회 동동네 곧어서 복,나도  그래서 나도  회월  동동네  짱뻔무어.
<sos>걔한테? 걔한테 과음에 운 하다가 나얘에 안 수지.,그한터?? 난년  피로터  하하다 나얘에  아수지?
<sos>룸관연막지 주관연막지 엄 모르겠어. 내 입준이,물애왜었지 없애왜이  나  모맞정어.  보 었맛지?
<sos>산럴을 어강게 뭔리기 하는 게 번을까?,택국 을  어뭘게  남리이 하는데데 과을해?
<sos>우즘 뭐 했기 찾목은 안 하고?,집맨면  속기겠 먹은 나하고?
<sos>음 이겨은 근어갈 거 같은데. 어처서.,집  군스테  근 타 거  같은데어 수 어?
<sos>않아. 맛근 거 같애.,교아  술근  거 같같같간간.
<sos>집에 거 그거 박래 램어력는 거를아 거중,지에도   박슨  울맞 직는 거전.
<sos>그냥 토만기 그인고 외계어.,그냥  역자이  그그고 더무어.
<sos>그니까. 너 그거 못좋 주지?,그니해도  그고  피번없지.
<sos>그중 재세로 냐 청은 거지.,그  제몰로나 상는거지?
<sos>그니까 니가 발했지.,그해갈가러거지?
<sos>가서 틀으면 되지.,가다에도 그 머데?
<sos>어어.,집.
<sos>았바면,집십면면
<sos>슬서미. 슬서미.,짝씩봐렇사봐.
<sos>아 랑.,아데?
<sos>받제?,언제?
<sos>않아 선가 이게 다 낸음되고 있는데 너무 연나라하게 말을 하는 건가라고 생각이 십는데 선가 이 의기잖 내가 씨못 악흥 거 같으니 실안하했나. 들데 이런 거 의기한다고 해서 러 털왜잖 심거나 하지 히겠지.,교아  배가   이게에  다가도 할데고  있있는데데   대인인 겠나네하게  짜진  하듣 건 가라고   생각게  습는데  배가 이저기진  보가 합자거었 거  같간게이하나했나  들데  이런 거에기  다고까서막  봄게진  디뻔나하지지  장정지?
<sos>그래. 나도 약간 뭐 사람근이 뭐 만기는 뭐 야워업이다. 이렇게 말하지자 일빨 일어나서 그렇게 보 오장상 일빨 일어나서 치쁘게 보내는 게 더 나은 거 같애.,그래 나도 람애 뭐  사약근이 뭐  자기는 뭐 아따겠이남 주게  짜 하지 만 일지 이어나서서  그주주주게 내 러히진  있걱이어나서  걔족게 내보는  게 더나 한  거  같간.
<sos>어 난마예 관광별 주제잖 많이 하더라고. 그 기극 전 마사 눠째체 대 배트체에서 어 난마 줄리국 그렇고 아낫아체에서 놀살 난마 줄리를아. 약간.,어  봤요돈녁데  없제진  많이 하더라라고 그  기궁전  교아  과는데  식연 까야까서서  봤요  싸리도 그주고  아무에은도  폰고막 다이오아애?
<sos>들데 진짜 태을 안 틀어서 저 북 거 같애. 그래서 자화태을 북상고 그인는 거를 자화 진짜 많이 보를아. 랄덩. 랑이왔 랄덩. 와려에서 제일 재될어. 았쪽 재될바? 랄덩 진짜.,들데 를말  잡할 안까고서서  또을  거  같간.  그래래서  만하친에 줄보 그잖는  거알 아아 를말 많이 내내오아.. 촌튼  보번  튼쪽생  친친형형어.  우게 친이십 싶알 를말.
<sos>음 내가 시왜동네을 솔였하면서 그 먹워 동몇까지 솔였부 만신이 없어. 그리고 할모반이 이좋에는 먹워을 내 디을 모아서 가라고 수기 때돼에,집  보가  시소 동라을 애다하는국  그  여따 기온해 지 애였아  말신이 렇렇을그리고  트청카이이번에는 여따따을 세 과중 먹가서 하라고 기정청데.
<sos>요리 학교 그거 되는데 너랑 학교 그런 거 없어? 봉상주는 거 말고 학생 부막해주는 거.,마리스르  그거 으는데 과까르  그런  거?  동려지는 거 짜고  스생  부리는지는 거.
<sos>서찮대가? 들데 요리 집은 그런 거고. 다 디 뭐 오임에 청드 이런 데 많대. 오임 오드 러.,쁘 폰가?  들들데  마리 영할  그런 거고   다  단  먹고 용에 한 데그런데  만년 러용 러냐 막.
<sos>러 이제 요리 같이 운 패은 애근이 잠 물에서 이렇게 엎P하고 탕어내리면,합지  마리가지  알말들간근이  접섯서 이주주주게  한련하고뉴어 보리면
<sos>아 않어. 그래서 아차 남싼부 때 일빨 만야 문. 하민. 아., 교지  그  래서  아물 달번부 때  보못 두세 하찍  했.
<sos>못좋에 결 일막가 드 일 일막가 국 그때할럼 근어간다 그속었거든?,과는  싸월응었가  냐일이공나  그때든돼 근어한다 그빠무거금?
<sos>짜평 나. 그래도 어처 가서도 얘학생으로 분 나. 그건 아니야?,말침나  그래래서 어갈직서도  얘얘티생되로로실아.  그건  아니야야야?
<sos>아니면 그냥 백 여고 잎어도 집 들과에서 외아도 되를아.,아니면  그려  학먹고방도도  영 할말서  뭐라으오아.
