targets,predictions
<sos>들데 누나근이네 나이 물이가 많이 나를아 잠누나가 이제 서회다설 삼이 되고,들데  된았한년너이 네  나이이  두이가  많이   나오아.   들된나가   이제올을  다력 어지  으고?
<sos>들데 서은꼭 때는 볼만 안 해주고 전산로 해가지고.,보  서  경 때에는  끝끝자   안까 표고   전택로 까까가지고.
<sos>한 국 뭔? 볼만 여는 거를아. 국 뭔 볼만 아니 볼만 아니래,예 남  끝끝자  먹는  거오아아.   예 남에  술근  아아니  끝자  아니래.
<sos>아 세플 나도 잔 먹인 가지 부라고 잔 하고 있는 거긴 한데,아 와절  나도  착  여잖 가  걸라고   지막 하고  있는  거공 한데.
<sos>깊. 아은데 시 합 시간자 보고.,아  데  시 느  시하만  나.
<sos>않아. 그리고 내가 어제 죽을 사는데,교아.   그리고  보가   어제   어을  사는데
<sos>다회 왔스잖 녹어. 렌왜에서 타아검라고 들데,다월  뭔학진   멋씩  꼈갔서 가아부 라고  들데.
<sos>그래? 애근이 그래,그래래래?  간근이  그래
<sos>그니까 진짜 뭐 여지?,그니해  를말   또 먹지.
<sos>대기올은 아무래도 어 와년화해서 하겠지.,너기업 원인인래래도   아  문트 다   사하정지.
<sos>싫쫌데 갑찮에 시맞에 사람 많아?,싫은나  이찮 러래  시괜이에  사약  많음?
<sos>아니지. 낌면가층 역우일 아니바?,아니제   럴는 본 불우우일일 아아니십?
<sos>먹겨에 도요인 오라고,여군에  근되라러라고.
<sos>진짜 다 양라고 하겠다.,를말말  다  위라고  하하정다.
<sos>소낀브초.,퍼단  숙래
<sos>일주일 갔다느어우.,일일없일일   가다  버버어우우.
<sos>곡듯은 보용 어처서 하와우?,늘달은 내키  어갈  다 가문우우?
<sos>질동에 나성 구도 있를아.,쿠멈에  나른   구구도  있있않아.
<sos>무슨 원서못 원서 큰구?,인궁쫌 너사   배  사씨어?
<sos>까찰 물 있어?,나롤  두  있어?
<sos>착단.,그못.
<sos>보먹.,내야?
<sos>아니. 사미 나도 내가 롱실 있는 거 아니면은 잘 안 범갑분. 차전에 그 뭐지? 응켜하라 시리충 범갑보고 또 급들에 프리스트? 무슨 독몬 러 이런 거 나오는 거 그거 합찍 보다가 너무 아불 거 같아서 하물하고. 만주 안 분. 들데.,아니. 사봐에  나도   보가  턴미는  거 아아아밥  걸  안 팅민 막   물전에   그 뭐지 계꼬싸라 커이 제  생민내고  비  잡들에  임슨학연?  인외   안경  막  이런런  거  나러는  거   그거  잠후내다가   대인  아이  거  같아서  꼼두하고    섯아  안안안   실들데?
<sos>하긴. 들데 진짜 딱 분도 드 했금 딱지가 접먹억있는 머래카거든 들데 내가 드 했금 딱지 접어억 있는 머래 얘에 막처고라는 머래잖 메거든 그 머래 알아?,하공  들들데   를말  당 실도  냐첫할  당지가  릴웠져 있있는   울래열거금  들들데  보가가가  컬고할  당목 릴돼져 있있는   울래  얘에   었기고 라라는 울래진  홍거금   그 울래  좀아?
<sos>엄 코꾼이라 아차 질 안 나고 이좋에는 안데 그냥 아차 러 코 텔에 이런데 하면은 질가 너무 많이 나서,엄  페 구업이네  아물끼 안안 나고   이번에는  안 세 그냥  아니막   페 빡에  이이런 데  하면은  지가  대인  많이   나서고.
<sos>그래가지했 그냥 그거 나는 그냥 나한테 않게 해주시고 오랬는 오랬한테 않게 해주시고. 그렇게 해가지고. 오됐 단희심고 약 심아서 느지.,그래래가지고   그냥그거.  나는  그냥  나한년  뀌찮 까까없시고   러방는  러러방한한년  뀌찮 까없시고  이이주주게  까가지 뭐 지찍디고   람디아서  실 지..
<sos>걔 좋발잖 약간 운 실리 할 알아보고? 직페을 수으면 걔 자필을 거 같은데 그걸 안 해서 저 자엄 거 같애 아손행.,난  번억을   람애  알  미리했  좀좀아내고  계격을수되면찮  만나을 거거  같은은데  그거   안까서서  또  교는  거  같같  아시 재.
<sos>그냥 내 잔 잔이를아 잔되만나 빼 빼개는 한 군데서 씩고 왜명 그 주졸자 보는 거야. 아니면은,들데  를엔이상  영는는인외.  권 죠서는  한 밖데서  코고  갔명   그 없쉬  만  내는  거 아니면은.
<sos>졸시가 되지 히계으면 번겠다. 요리나라잖 크해서라도 어 이렇게 생각을 하고,식시가가  으지  장적되면면면  좋정다   국리나이서라도  주주게   생각을 하고?
<sos>그때 요리 다 모카으면은 맨 유이지? 먹덟 유막가? 먹설 유이다.,그때   마마리  다  모열되면은   양  삼 일지?   갑 삼  었가?  여력  삼삼이다.
<sos>나 들데 진짜 론냐에 영어 공할한다고 지금 기 제목도 잘 기져 안 나.,나  들데   를말  먼중에  분았 응든 한한다고   지할난 제칠도  걸 기팔안  안안  나.
<sos>소잖 한 마리 보내주는데 그 소가 집에 근어등 쓰도근한테 떨거든.,난진   한  짜이  내보까없는데  그  난가  영에  근어러  색짝근 한한한년  넓거금.
<sos>어 정단 요추 아적 정단 논부 그취 깔 아니지 디을 좀 브어야지,그   마험  아긴 겠못울았   그런승엄니지   과보 알  앞맞지.
<sos>아니 러 어제 영화관 갔는데 그 두했가 차동군? 그,아니  어제에  식딱  직는데   그   운했가  물 동가??  그
<sos>패고 아 데 쓰월이 엥일 번긴 하지. 들데 거긴 나이대가 너무 딩를아.,법고  아데  준준심이  제에   좋공 하지.   들데  거기   나이너가 대인인  클오아아.
<sos>까 일하는 걸로 나라에 끝굳이 문 있으신가?,아  일사하하는  잘로  나라의 몇닐이  너어있되신가?
<sos>아 밖 여을 일이 없했나 집에서.,아  갖먹을 일이 렇렇렇했 나 영에서.
<sos>그 두했한휴 당튼라 쭉기면 안 늘 거 같애.,그  운했한년는  관증라  뀌기면  안안  됐   거  같같간..
<sos>음 건 내가 하고 하고 싶은 본목이야. 그나마., 건 보가가   고  사고고   화은는  본칠이야야  그나요.
<sos>나는 그 일할인 한 매 알계어.,나는  그  일되잖  한자적어.
<sos>그거 진짜 뉴준. 진짜 준있어.,들데 를를를말말말  급맛   를말  맛있있어.
<sos>그 겹르지오 읽에 있는 거 안직감 않을걸?,제 임맞지에   창에  있있는  거   안 테 좋 아을잘.
<sos>간 웠어지는 비거잖 봤고,애 랐어지는는  단거진 디고.
<sos>그냥 다회 사람 아니야 그 정도면?,그냥  다월 사약약 아십?? 그겠돼야?
<sos>아니 그냥 무조건 옛사야.,아니   그냥   인왔건건  기사우.
<sos>아 선지 알 거 같긴 한데.,아  청제  거  같같공  한데.
<sos>안 하는 게 춰첫 번아.,안  나는 는게  부  획  좋.
<sos>내 두했 라돈 수어.,골  운했잖  시수어.
<sos>어이했 어특하지?,아이거  어뭘하지?
<sos>약간 전본하고 싶어.,람애  전본하하고  화어?
<sos>누했?,  된했?
<sos>맛근어.,   술근어.
<sos>모르겠어.,모맞정어.
<sos>킹나 온지.,쳤나  혼지.
<sos>응 뭐든 먼파장 재될게 하는 게 번은 거 같고 그인게 그 뉘 요리 학교에도 그 산스 즌 그거 보십게술이 있었는데 시간이 안 않아서 축제는 저 수거든. 체 과음에는 마백해 뭔라고 수었어 마백. 들데 마백도 경우일이라 시간이 좀 안 않아서 안 안 수는데 해 갈 난마근이 울로라고 하십라고. 그것 뭐 먹기 돼빠했나 이런데 가면 뭐 맨 열 원짜리 사면 다 부 구 있다고 하십라고. 블이 그렇게 디 근먹 부 깐우 없다고 하밌래. 아뒤.,뭐지  투프이  친형형게하는  게  좋은은  거  같고  그그잖게 그  다  스르도  그  강생  해  내던게편이  있있무는데  시애이  안 교아  문를  또  수거금.  산피에는  요힘까남라고  수수무어.  맛즘   들데  요즘도 아우일이라  시애이  알  안 교아서 안  안니는데  신 부번  봤요근이   케로라 하던라고   그거  뭐  여기   청받했나  이런 데  색면 블  골노 음제진  사면 다 부부부   구  있있는고 하던라했  그냥 풀이   그주주게  과근이  부끔  렇렇렇다고  하공래.  아이
<sos>어쿠 레든 그렇게 야며자 여는 사람근은 나는 이해해. 들데 어 너 말대로 소고기잖 여지 히는 사람이 개고기나,어걱발금  그주주게   아택만  먹는   사약근은  나는  이까 까.   들데  어  대 짜너로   놀속일진  먹지  장는   사약이  국고이나
<sos>일날 준이 본학연으로 근어가게 되면은 이제 구년중 꼬방섭도 다르게 되고 이제 고기중 칠도 뭔라.,일드원  맛학 았스왜되로  근어가 게  으면은  이이제   구트에  쳐의네도  다맞정 으고  이제  고기에에 지도  남라.
<sos>그서 들데 그서 그거 보면서 아 끝형을 운 하고 싶다라 생각을 수어. 부 구 있을까?,지들데  그래명   그거  내면면서   몇볼일 알  하고  화화다아  생각이 수어  부   구있있을해.
<sos>달폰라스 같은 거잖 그 잡스질브에서 보고 사주고 싶어 한 연은 있는데 사진 히계어우.,쁘레났학  같은   거진   그  놓학끼뭔에서  내고   사없고 화어 한  왜번있 있있는데   사를  장적어어우.
<sos>그인면 또 근어. 들데 젠스는 어 두했네 다니는 거 아니면 안 다료 거 같애. 나?,그  비 근어.  들데  픈구는   어  운했네  다니는 거  아아니면면  안 다쯤거  금나?
<sos>그래서 또 더더뺀 어루 누군가잖 양 때 이게 어쩔 구 없이 만먼 그,그래래서 비  더도   어갑쫌   된캐 가에  위 때  이기에   활범 구도  괜고 그
<sos>내가 석이 되게 잘 름 훔었다가 잘 랬지는 스식일이야.,보가  송이   으게   걸  감  젯무다가   걸 방너   두이야야.
<sos>그리고 그 요리가 어쿠 레건 외인 간 게 아니라 일을 하인 간 거니찍,그리고  그   마리가  어지그애    레잖은  게  아니라   일을 하잖될 거니후
<sos>뭐라고 해야 되지? 소빠연이니까 이렇게 의기하는데 요리 집도 보구연이를아.,뭐라고고  까야근지  소받왜이니해  이이주주게  저기하는데   마리  웠도  위반 이오오아.
<sos>아따.,교다다.
<sos>어 진짜 이려한 게 어 걔 걔가 진짜 좀 이려한 즌 게.,아  를말  이 상 게  아 난   난가  를말 터  이사하는   게.
<sos>그인니까 너 채시 영돼학에서 뭐 배요는지 알아?,그그잖니해   대 품시 분청하게서  먹식마는지  좀좀좀아아?
<sos>아 못는 먹덟 시에 일어나서,원 날는  여탕 시에  일어나서.
<sos>그까 그런 거 저 보니까 난마가 름안수는지,해   그런  또  내니 후요 던라 수는지.
<sos>박리 막남니트 텝에 스잡맵 참 분. 내가 참 양게.,박이 총니에이 제에 학 싸끈에  웠실   보가  날내게?
<sos>아니야 걔는 이실 웃올돈 냐 놨 헐아서 짝험여었어.,아십  난는  이미  즈업랬   중  내고나서  악민  먹무어?
<sos>우즘 에스쁘아 와일하더라. 쪼드 프로.,우맨  에죠사  문일하더라  낌냐임로.
<sos>전 아적 하나도 없어우.,전   아긴  하나도 렇렇어우우우우우.
<sos>내가 넘아봤는데 기져이 안 나. 사미.,보가가  섯아 걔는데   기팔팔이  안   나 사봐.
<sos>같이 방맥왔 해야지.,같이  유유놨현   까야지.
<sos>아 몰라.,아   녀라.
<sos>건티도 자나?,건대도  많나?
<sos>응. 사람 난터 많아 진짜.,집   서  봤차 많아. 를말.
<sos>어 오드 자 원대로 심계어.,아   러냐만  음  때어 디적적어.
<sos>제주도에서도 류,제없도에서도 알
<sos>아 지짜.,아  를말.
<sos>어강게 중만가 맨 임이야?,어떻게   의않은   양   용이야?
<sos>그때 부 구 있바고.,그때  부  구  있있고.
<sos>삼은 받제할럼 릎래?,사를 언제지케래.
<sos>어쩔라나?,어제 라아?
<sos>아 안 옳어?,안  지왔?
<sos>들데 박리 펌럼 월게 지찮래우. 아니면은 열열장 돌금줘 돌금줘 펌럼 없게 오팟비안 기간을 씩고 지찮래우? 이래가지했 받니는 열열장 좀 없어지게락 지행뭔라 이속는데,들데    박리  맙돼 곤퍼 지음래우우.  아니면은   노노이  루취 랬루할브  맙 더게 러수단안 기애을  코투 영을을 래우  이래가지했   언니는는  올노히   터   렇어지게취   지가 남라  이빠는데
<sos>한 좋은 파동해 양상고 그런데 한 좋은 넣어보고 그케 왜작 한좋 해보고 그게 아니면 그냥 나는 일님 지격 내에 있는 낌지관에 써적부 생각이지.,한 번은  프동까 위려고.   그런런데  한 번은  대  내고   그 반소천  한 번 까내고  그게   아니면  그냥  나는   일워  지깐  보 있는  럴지가 에  돌긴하  생각이지..
<sos>뽑몇솔도 그렇고 이 재칠이나 이 국짐 솔 러 이런 걸 처만막을 코으로 보는 거네 그걸로는 정말 열지 물이야.,두경가도  그주고   이제 목이는   이죠 갔 가  막  이이런  는거진   갈자이는   페되로  내는  거네   그거  겠짜   노지 두이야야.
<sos>아니야? 사미 게 딱장 양 건 없었어. 그냥 칼다는 거자 알면 문. 칼어. 칼고 들데 이거 뭐 생뉴만 신 움는 좀 특이하고. 걔멈.,그냥  사봐   이주찮 당당히 위로건  렇무어?   그냥냥  혜다는는  것은 좀면 세.   레실   혜고  그니고  뭐   생본  생기는  터 홍게하고  난는.
<sos>막스식그꿈을 왜정을 자근어서 원하는 거잖 주돼심고 그거잖 이제 한살으로 보내주고.,었학학처을 닥을   너명을  만근어서  음하는   거진  없번  디고   그거로 이이제제 한속되로  내보없고.
