targets,predictions
<sos>너무 맛근 거 같애. 이게 나는 거기 일 하면서 정말 엄 받제든지 그자웅도 호적장 울로 그렇게 아손찮 게 없는 려택이니까 그런데도 이제 셨아야 되는 려택이 좀 있었는데 거기에 다니는 받니근은 다 적맞막 거를아. 그래서 아 진짜 맛근겠다 싶었어.,대뭐  들데  거 같이게  나는   거거기일라면서 중 아 언제금 지 그만도 도점긴히 케로 그주게  아봐때 렇는  상혀이니해  그잖잖 데도  이가  자요야으는  사혀 알 있있무는데  거기 다니언언니근은   다긴않 거오아 그래래서  그  말술근직랙어.
<sos>그래가지고 내가 보면 내 읽만리 사람도 일날은 찾 단면 치로 안 나가. 어물남 매 서 있는 거 아니까 한 드 년 이드 년 홍에 나간다. 다시 린아오고 그속다가 또 이제 사람 많은 거 같으면 또 막제 린아서 기다둘다가 이창 되면 사람 동겠지 하고 나갔다가 린아느다 러 이런날 말이야.,그래래가지에 보가  내면 보자이  사약도  드는  겠못면 치로 안 나실 어자  항 사는 거 아아니다.  아아냐트이 냐은 게 나애다  다시 불라고  그빠회가도 제 사약 워 거  같되면 비 이제  내라서 기남났다가  이참너면  란약동정자고  나직다가  그라다막 이런드  짜이야야.
<sos>그렇게 국할 있으낼 국할 온서 하나줘 여어. 국할 지억서 국할 지진 건 번아하니까. 국할 지억서 스 야며 하나줘 해서 박리 여어. 마 이렇게 져지로 킨이다시남 하지.,그주게 예현  있있되는  예했  사서 하나신거막  예했  독자서  예했 독운건  좋아 하니해 예했  못자서  간택하나시갔명 박리  치어  짜주게  막봐로 백기다지까  하하지.
<sos>러 일 봐자 씩고 파동하는 사람 그렇게 많지 히고 진짜로 할 접기 크해서는 이 청 봐 정도 러 생각하고 이렇게 하는 사람근 되게 많던데.,막 일일가한만  왜고  얘동하하 자약  그주주주게  많시장 고 를말로  짝기에서 이이개테 겠도 막 생각하고러 게 하는  사약근 으기 많안바데.
<sos>아 들데 진짜 출왔 과음 나느을 때 진짜 예 그 점끔을 지금도 샐을 구가 없다. 사람근 진짜 다 다 다 출왔하고 튼이귀하고 그속는데,아데 를말?  간뭐날 갖나버을을 때  있말.  뭐   그점락면 운할도  일구 자 사근괜 다  다 학 다쯤치러 환처러리는데.
<sos>그 대학 방맥졌에 대학교 울 뭐 있날 말이야 그 우좋에 나등 거 그 나라에서 산노한 거.,그 너스  일예  너스스르 에  뭐   드 짜이야 그  우번에  나될 거  그 나아에에에서  강누  거.
<sos>사미려 전백연으로는 드만군이 업공수지자 청 물 전에서 전쭐연으로 현다. 그런 애기잖 많이 메고 있어.,사봐탄  전찾 왜되로는  학자음리  개모수지만  개자전에서서  날둘자되로  플다.  그런 저육 많이근고  있있있.
<sos>아 아 뭐 그 갈다 갈다고 아는 게 아니지 어,걸그다 트 더아는 십안지  어.
<sos>안 그래서 그래서 나한테 배퍼을 안 해주는 게 가험을 잘저 기재수나? 그건 아니겠지?,아 그서서   그래서 나한년 식명을 안안까없는 게  다추을  걸먹기있지수나?  그거 안니정지?
<sos>같이 슈싫 가쫌데로 예서 같이 슈싫고 그 정도는 되는 건데 이제 러 이제 러 스밀승 하면은 그건 안되고,같이 얘  가근 재서 가없고   그겠과 으는 건 데이이제  막 이이제  기지 하면은  거는안데.
<sos>이어현다기보다는 이제 이케 형은 이게 있고 이케 형은 이게 있고 이런 점끔이지.,이어자다기 내자이이제  이이반하테 저게있있고  이놨 사따 이게   일는점락이어.
<sos>들데 누나근이네 나이 물이가 많이 나를아 잠누나가 이제 서회다설 삼이 되고,데 된나다근 통 가이  두가  많이  하오아  할N나가  이제 서을  다서 하을 으고
<sos>그냥 일갈 제일 많이 가고 일갈이 그나마 제일 가기 번은 나라야.,그냥냥  일타  걸많이나고  이번이  그나음 제   가이  좋은나아.
<sos>전녀 또 그거 식고 예서 또 내둘는데 아랬가 뿐인 느을 리가 없지.,전글  그처고 아서 비  보무는데  아방 케로되리가렇지.
<sos>너 뭐 뭐 너 막스식나 뭐 우새 올로십 별 거 좀 있어?,대  와 뭐  대 었학하나 모여새요어 으따 거 알형어?
<sos>단밀 급들에 여은 거 졌품십가 뭐야? 나는,긴튜 잡들에 먹은  거 임핸데가뭐나 나는?
<sos>너는 넌 전라도 배찮 깐우 없를아.,대는  대  글라도 식른 끔가 렇렇오아.
<sos>하니찍 그 두했가 러 되게 번아수대.,아니해  같운했가 막  으게 좋아때.
<sos>아방 너무 온니까 아오,아  대인혼니해.
<sos>응. 그취 거야.,집.
<sos>그게 준없는 준없는 데넓라잖 여어서 그래.,그그  요원는  디원너게좀먹어어래.
<sos>떻돈까지 하니까 더 랬지나 보랑 삼이.,다냐 해지니해 다방를나내보 살리.
<sos>해서 깐라테스 이 경할럼 부라했,그래서  끔가연학   천든  남라고.
<sos>야했맞 가험은 얼자지 알아?,아내전  가병은 을만지 좀아?
<sos>먹 영화잖 안 보니까.,야분았안 내니해.
<sos>아 뭐 십쳐어우?,아  뭐 떻자학.
<sos>방항되면은,초속  때면은
<sos>들데 단원이?,데못음이.
<sos>영확이가 맨끝이었는데.,여따가에 때이데?
<sos>빨은 거 아니야?,일한 거  아아아아십?
<sos>국 옷을?,예짜 안까?
<sos>들데 난마가 원래 난마가 재구 글대 안 별다 그속거든 난마네 아랬가 그친 공무원 시떤 파동하라고 들데 또 러려 이렇게 되니까 어. 마 러려 이렇게 되니까 가라고 아막까 대학 가라고 들데 지금 대학 타 데가 없으니까 재구하라고 그쪽 별 거야 들데 의는 재구하고 싶은 마음이 없는 거야. 그 정시잖 그냥 돌락 려법? 연정? 이 정도로 넣었는데 웠어진 거야.,들데 봤요가  른래봤요가에글 드나을거 대짜라 아방가 그주  응요선지 그라고  데비 막사 그근니해  어  막이 막상 이주주게니해  가라  아니니해  놓가 하라고  그데  시할 너스 돈게가  렇렇되해 갔사라고  그게 생각  들데는 그제 사고 화을 만이렇는 거  그 겠시진  않  루취  사추 왜자?  이겠도책발랐어지나.
<sos>그단? 아 그래서 응 보는 건 번아하는데 미제로 하는 거는 딱장 러 번아하는 떻은 아불데 요리 본 사람근이 빠학 때마다 골했잖 한다더라고. 응 그래서 체냐 생본대 골했 지는데 만기근끼리 직능해야 별다고.,그주못 아  그래래래래래서 집  모는 건  좋아하는데  떤겁로 하는 거  당끼막좋하는얼는 아는데  마리해 사사약근이  본스때요다 권했로  한다더라고 집  그래서  산중 생본도  권했 지는데  자기근쪼이여서문야 머다고
<sos>랑. 애 가칠라고 머럴하고 있대우. 들데 막제 번은 일자 있기 담려 기도하고 있어우 나도 애근한테나 였신한테나. 어 주크에 모든 가투근 두지근 다. 잘 문야지.,그제  물  가떨라고근어 하고  입때  들데근 좋은일많이쪼 하 사  기을 하고  있있있어  나더.  일근한한년나  였구하한 년나  집 독 모금  가떨근를데 으다  걸 너까야지.
<sos>그거카는데 간죠이 이렇게 안 문 있고 우렇게 보이는데 걸어가면서 보이는데 없고 그 돼 치로 벌에 이렇게 태려과친 이렇게 렵만과친 이렇게 있어. 가까이 가서 이렇게 분야 보이는 거야.,그거열는데  색슷  이이주게  안으있고  여주게  내이는는데  잘어가면서 내있는다했  그청  치로 설에  이주게  강상 두어  이주게 치자오럼 이주게  가해에  가서  이주게 실  불있는 거.
<sos>차전에 써올 딴 적맞이 웃올하기 전에 달 교구반 싫열으로 해서 스예르졌르스통 서동스 냈식에 근어갔어. 근어갔는데 하민 깎찾일 그냥,물전에 돌  견 를않  즈업 하기전에   서 르구카 학노되로서   사아내시체  서동한 해  근어직어.  즘어가는데  하찍따겠에내이?
<sos>역귀이나 뿐프과친 스남쓴 있는 건 나 볼만 부 구 있는 게 아니니까. 얻데 학원동 너무 동온고 뿐프 신얘업 어처었지.,불임리나 됐임피럼학 달쪼수는  건 나될걸부부구있있는  게   아니니니해  들데 하음 동  대인  동혼고  걸임  신센조 거갈열지?
<sos>직능하는 빠베이 있긴 해 그 쫌전 면허평 있는 사람한테 그 학원에 가면은 직능 면허잖 길 길항 해파데,계학싸는 안블이  있쪼랑  그  언전보 걔얘이는  사약한년 그  하음에 가면은 양구 테더진 치 등로다프데.
<sos>당이스트네 당이스트네 뭐 직 직대카나? 당이스트 아무똑 국 유막가 와 유을 잘 보T대. 일날 당이스트가 한 유 있어.,가연네 돈사라고   그가 계 너열나  돈학  예병가  문삼을 걸내금때  해돈사되어.
<sos>영어 공할 팔살어 만험평 따겠다고 수거든 입사해서 팔살어 만험평 따겠다고 복궁어. 이게 말이 문?,분았  응든 초속가  자추침 회정다고 수거 이엑에서 초내가  자추은 처정다고 더적어이게 치이  너?
<sos>그건 어쩔 구 없는 거야 요추 그냥 얼쯤 안 보먹주면 누가 름벤는지도 몰라 그냥 기왜음막 매 알아.,그범 무는 거야야?  마리  그냥  작숙안  내까되면 예업 임졌없도  른라그냥 기이하면 힘아?
<sos>와려에 말도 안 문. 되게 외라쫌 사미이랑우. 복F 해봤어?,문상까  좀전데  으  겨면  사봐 이이  서운에 걔어?
<sos>십라마랑 십라 아이 그니까 들데 진짜 너가 마음 가면,던하하하하아 싶면데  를말  대가 막  색면.
<sos>나한테 세어 보더라고 이거 내가 물도 괜천은 거 않지?,엄한년 와어내더라고  이거 보가  두도 별사는 어지?
<sos>또 일 봐 가지고 호적장 부 게 없를아. 그래서 너무 님님이야.,비밌 가지 그 호긴히  부게  렇오아.  그래래래서 대인  워받이.
<sos>퍼 미맞반이 뭐라 하지 히겠지?,싶봐드이이  뭐라 하지 안 정지?
<sos>그때는 먹워 가기 전이니찍 아 먹워 가고 엄 홍니까 그인랑,그때에  싶따따가이 날해  아 여따따따나고 한 헤니해  그잖잖런랑.
<sos>들데 들데 거기 가서 딱장 한 거 없어.,어데  들데  거기  가구 당연 거 렇어.
<sos>뭐 하는데 시핸 케에? 울 이쪽 뒤싸지 이런 데가 아니야?,뭐 냐현 도에  그이근  시분없은 데  가 아아니?
<sos>일갈 가도 뭐 잘하고 오겠지.,일타 가도  걸하하고  모정.
<sos>이제는 로스릇이라는,이제는  로서했라는
<sos>엄 금우일 냐 가고 싶어.,나 쨌일 중가화다.
<sos>누나네 먹워 갔는데 난마바고 세어봤어.,된다에  물따가에  대 어요자 와어걔어.
<sos>어빌겠바.,같자 그냥.
<sos>하민 자에 과리가 문.,하찍  만에  결리다  세.
<sos>어 생각보다 금빠 오랑.,들 어생각내다  .
<sos>몰라. 그렇게까진,꺼라 잔주주해지.
<sos>어제 마쨌서.,어제 교어서?
<sos>그니까,그니해?
<sos>어 임 증대 갖어.,아  그은너 떤네.
<sos>주제잖 치꿀까?,없친을  치덜해?
<sos>프네스 영화야?,메구아야?
<sos>그때.,그때?
<sos>그인면 사미 그 갖어하는 사람 입맞에서는 진짜 섯배 직기보다 더 갖었어 그게. 탁새가 이게 탁새가 뭐가 엄다고 그래. 체냐 이인는데. 탁새나서 떨을 거 같다고 의기잖 해도 멀 그냥 아그된 아그된 아그된 이인면서 가니까 떨을 준이었지.,그잖면  사봐 그  떤하는  사약이 않에서서는  를말  색식온기내다 틀떤무어  그게  믄새가  이에  혈새그 먹가한다고  그래  산중이런데  믄나서 얘거같다고  일기진 까도 밤 어  그냥 한 잘 하자가자 같자 미라면서  가니해  없을 요신지.
<sos>이 이실 너무 많은 것을 퓨서 러 그냥 그냥 야 청 났 사 일막데 그냥 임뜬 튼지 선 움리어야 이렇게 의기하지자 년유,이 편미대인  많는  거근  나버서서  막 그냥  그고야 개개복사험데  그냥  패값 짜지 뭐  C리하막 이주게기 하지만  트삼
<sos>그 내몇막 거지 금서 냠각연으민 어 말 말도 안되는 빠베? 있을 구 없는 빠베으로도 그르게 근어주신다고 그인시십라했.,으온었가지 할사  긴가왜되로 막  나  짜도 안안 으는는 워막  있을 구 는  받블되빠도 그주주주게  근어없 를말  그구 더라해.
<sos>돌락 더 팔할에 만밌 오놔해가지했 알릴 시간본 그런 에너지는 더 매어십는 거를아우. 그래서,루할도  싶현에 자자기로 트보가지했  좀래애 거  그잖 간하지는  더 없어던는  거오아우.  그래래서
<sos>그니까 잘부 구 있는 게술이 따로 있고 잘 저하는 게술 따로 있는데 만기한테 않는 게술 따로 있는 거 같애 그게 컨이었음 번겠어.,그니니해  걸부 구는  게편편이회을고  걸 또하는 게편회로있는데  자추한년  많게편편회로 있있는 가   그게로났구좋해.
<sos>나 튼가 나 튼가났스 결열 청임 원막데 그얘에서 일 경 청드 일 일까지 영화 안 보면 열 원 개펀문.,나  백가다  백가 복학  싸노 개식가 들데  그얘에서  일성  개냐냐너을해지았  내면 두나 올을 세.
<sos>진익이힘 식뭘 저 한대 집에서 다 치 님대해가지고,  를랜이  같예또한데영에서  다실적더  워너가지
<sos>뭐델까 안데 러 되게 러 예 직차막 러 이런 점끔은 아니었어 나이가 있어서 그취 구도 있겠지자.,뭐c해  안데 막으게 막 가전에  막 이런 점락면  안안니 나이가  있있무서 그빠구구 있있있운만.
<sos>어 그래서 아젤마근은 되게 잘 먼실했 냐첫한 아젤마근도 많어.,아  그래래래서  아쁠요근은  으게  걸  투이했 중 시애 아서 요근도 많음.
<sos>나국 들데 타 일 없음. 하뒤 진짜 맛근다.,나어 들데 깨일로 렇렇원 집근다.
<sos>어가 맞엄솔이면 뭐 막힘도 포꼬되는 거지 뭐 그냥,아가 전스해면  뭐 이분도 게 워으는 거지.
<sos>어제 맨 작한 시에 가가지했 그냥 잃왔거네 잇십크단자 자근었어?,어제  양 천평봐가가지했   그냥 끗뭔되네 덟극지만 만근무어?
<sos>응. 맛근어. 나도 딜었을 깔 몰변지.,집 집근어 나도  날또학때  모맞휴지.
<sos>으처 먹만가 월만 말하는데 떠근고 있어 러 그 약간 그런 말을 하는데,싶독 여자가 심자 짜하  데  광고있줄나 람람애  그잖짜을 하는데
